ID,Provider ID,Measure Name,Measure ID,Score,Measure Start Date,Measure End Date
34118,330331,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.45,10/1/15,6/30/17
34119,330261,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.86,10/1/15,6/30/17
34120,330215,Blood stream infection after surgery,PSI_13_POST_SEPSIS,5.81,10/1/15,6/30/17
34121,330238,Pressure sores,PSI_3_ULCER,0.88,10/1/15,6/30/17
34122,330236,Death rate for COPD patients,MORT_30_COPD,7.1,7/1/14,6/30/17
34123,330397,Blood stream infection after surgery,PSI_13_POST_SEPSIS,5.07,10/1/15,6/30/17
34124,330286,Death rate for COPD patients,MORT_30_COPD,8.4,7/1/14,6/30/17
34125,330304,Pressure sores,PSI_3_ULCER,0.59,10/1/15,6/30/17
34126,330285,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,1.84,10/1/15,6/30/17
34127,330268,Death rate for heart failure patients,MORT_30_HF,12,7/1/14,6/30/17
34128,330332,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.27,10/1/15,6/30/17
34129,330386,Death rate for stroke patients,MORT_30_STK,13.9,7/1/14,6/30/17
34130,33024F,Death rate for heart failure patients,MORT_30_HF,13.6,7/1/14,6/30/17
34131,330222,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,2.7,4/1/14,3/31/17
34132,330239,Death rate for stroke patients,MORT_30_STK,14.2,7/1/14,6/30/17
34133,330233,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,201.67,10/1/15,6/30/17
34134,330231,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.52,10/1/15,6/30/17
34135,330286,Death rate for stroke patients,MORT_30_STK,14.4,7/1/14,6/30/17
34136,330235,Death rate for pneumonia patients,MORT_30_PN,15.1,7/1/14,6/30/17
34137,330267,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,163,10/1/15,6/30/17
34138,330234,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.79,10/1/15,6/30/17
34139,330236,Death rate for CABG surgery patients,MORT_30_CABG,2.6,7/1/14,6/30/17
34140,330279,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,1.14,10/1/15,6/30/17
34141,330267,Serious complications,PSI_90_SAFETY,0.84,10/1/15,6/30/17
34142,330221,Death rate for pneumonia patients,MORT_30_PN,17.6,7/1/14,6/30/17
34143,330399,Death rate for stroke patients,MORT_30_STK,14.7,7/1/14,6/30/17
34144,330211,Pressure sores,PSI_3_ULCER,0.23,10/1/15,6/30/17
34145,330246,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,1.27,10/1/15,6/30/17
34146,330276,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,7.35,10/1/15,6/30/17
34147,330229,Serious complications,PSI_90_SAFETY,0.96,10/1/15,6/30/17
34148,330395,Serious complications,PSI_90_SAFETY,1.14,10/1/15,6/30/17
34149,330211,Serious complications,PSI_90_SAFETY,0.88,10/1/15,6/30/17
34150,330285,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,186.28,10/1/15,6/30/17
34151,330276,Death rate for COPD patients,MORT_30_COPD,8.4,7/1/14,6/30/17
34152,330304,Death rate for heart attack patients,MORT_30_AMI,11.1,7/1/14,6/30/17
34153,330270,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,4.11,10/1/15,6/30/17
34154,330238,Death rate for COPD patients,MORT_30_COPD,10.6,7/1/14,6/30/17
34155,330394,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.67,10/1/15,6/30/17
34156,330234,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,2.5,4/1/14,3/31/17
34157,330241,Death rate for heart failure patients,MORT_30_HF,10.7,7/1/14,6/30/17
34158,330224,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,0.85,10/1/15,6/30/17
34159,330307,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.3,10/1/15,6/30/17
34160,330304,Blood stream infection after surgery,PSI_13_POST_SEPSIS,6.45,10/1/15,6/30/17
34161,330218,Death rate for pneumonia patients,MORT_30_PN,17.9,7/1/14,6/30/17
34162,330229,Death rate for pneumonia patients,MORT_30_PN,15.2,7/1/14,6/30/17
34163,330250,Death rate for COPD patients,MORT_30_COPD,7.5,7/1/14,6/30/17
34164,330239,Pressure sores,PSI_3_ULCER,0.14,10/1/15,6/30/17
34165,330396,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.31,10/1/15,6/30/17
34166,330393,Serious complications,PSI_90_SAFETY,0.99,10/1/15,6/30/17
34167,330395,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,0.77,10/1/15,6/30/17
34168,330219,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,3.09,10/1/15,6/30/17
34169,330259,Serious complications,PSI_90_SAFETY,1.69,10/1/15,6/30/17
34170,330273,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.49,10/1/15,6/30/17
34171,330261,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.1,10/1/15,6/30/17
34172,330277,Death rate for COPD patients,MORT_30_COPD,6.7,7/1/14,6/30/17
34173,330226,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,1.22,10/1/15,6/30/17
34174,330273,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,4.53,10/1/15,6/30/17
34175,330236,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,9.13,10/1/15,6/30/17
34176,330222,Serious complications,PSI_90_SAFETY,0.95,10/1/15,6/30/17
34177,330232,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.11,10/1/15,6/30/17
34178,330250,Death rate for heart failure patients,MORT_30_HF,9.8,7/1/14,6/30/17
34179,330273,Pressure sores,PSI_3_ULCER,0.29,10/1/15,6/30/17
34180,330396,Death rate for heart failure patients,MORT_30_HF,12.2,7/1/14,6/30/17
34181,330239,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.11,10/1/15,6/30/17
34182,330239,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.75,10/1/15,6/30/17
34183,330307,Death rate for COPD patients,MORT_30_COPD,11.5,7/1/14,6/30/17
34184,330267,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,6.7,10/1/15,6/30/17
34185,330331,Death rate for stroke patients,MORT_30_STK,13.9,7/1/14,6/30/17
34186,33020F,Death rate for pneumonia patients,MORT_30_PN,14.8,7/1/14,6/30/17
34187,330332,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.11,10/1/15,6/30/17
34188,330386,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,9.05,10/1/15,6/30/17
34189,330224,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,1.25,10/1/15,6/30/17
34190,330235,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,7.65,10/1/15,6/30/17
34191,330395,Death rate for pneumonia patients,MORT_30_PN,19,7/1/14,6/30/17
34192,330259,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,5.43,10/1/15,6/30/17
34193,330259,Death rate for stroke patients,MORT_30_STK,14.7,7/1/14,6/30/17
34194,330277,Pressure sores,PSI_3_ULCER,0.19,10/1/15,6/30/17
34195,330221,Death rate for stroke patients,MORT_30_STK,14.2,7/1/14,6/30/17
34196,330214,Serious complications,PSI_90_SAFETY,1.04,10/1/15,6/30/17
34197,330393,Blood stream infection after surgery,PSI_13_POST_SEPSIS,5.54,10/1/15,6/30/17
34198,330270,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,1.91,10/1/15,6/30/17
34199,330264,Death rate for heart failure patients,MORT_30_HF,10.4,7/1/14,6/30/17
34200,330397,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.11,10/1/15,6/30/17
34201,330214,Death rate for CABG surgery patients,MORT_30_CABG,2.7,7/1/14,6/30/17
34202,330350,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.11,10/1/15,6/30/17
34203,330331,Death rate for heart attack patients,MORT_30_AMI,12.6,7/1/14,6/30/17
34204,330231,Death rate for heart attack patients,MORT_30_AMI,13.9,7/1/14,6/30/17
34205,330239,Death rate for pneumonia patients,MORT_30_PN,15.5,7/1/14,6/30/17
34206,330245,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.12,10/1/15,6/30/17
34207,330236,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,3,4/1/14,3/31/17
34208,330270,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.13,10/1/15,6/30/17
34209,330267,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.67,10/1/15,6/30/17
34210,330221,Blood stream infection after surgery,PSI_13_POST_SEPSIS,4.89,10/1/15,6/30/17
34211,330226,Death rate for pneumonia patients,MORT_30_PN,18.3,7/1/14,6/30/17
34212,330250,Death rate for heart attack patients,MORT_30_AMI,14.3,7/1/14,6/30/17
34213,330395,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.11,10/1/15,6/30/17
34214,330238,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.12,10/1/15,6/30/17
34215,330394,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,2.2,4/1/14,3/31/17
34216,330214,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.23,10/1/15,6/30/17
34217,330264,Blood stream infection after surgery,PSI_13_POST_SEPSIS,5.19,10/1/15,6/30/17
34218,330218,Death rate for heart failure patients,MORT_30_HF,11.1,7/1/14,6/30/17
34219,330232,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.58,10/1/15,6/30/17
34220,330215,Death rate for heart failure patients,MORT_30_HF,13.5,7/1/14,6/30/17
34221,330264,Pressure sores,PSI_3_ULCER,0.55,10/1/15,6/30/17
34222,33024F,Death rate for pneumonia patients,MORT_30_PN,13.7,7/1/14,6/30/17
34223,330273,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,2.1,4/1/14,3/31/17
34224,330350,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.87,10/1/15,6/30/17
34225,330395,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,6.09,10/1/15,6/30/17
34226,330239,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,0.81,10/1/15,6/30/17
34227,330331,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,8.77,10/1/15,6/30/17
34228,330214,Death rate for stroke patients,MORT_30_STK,10.4,7/1/14,6/30/17
34229,330267,Death rate for COPD patients,MORT_30_COPD,8.8,7/1/14,6/30/17
34230,330221,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.59,10/1/15,6/30/17
34231,330233,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,0.81,10/1/15,6/30/17
34232,330264,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.1,10/1/15,6/30/17
34233,330221,Death rate for heart attack patients,MORT_30_AMI,12.3,7/1/14,6/30/17
34234,330224,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,3.73,10/1/15,6/30/17
34235,330332,Death rate for heart failure patients,MORT_30_HF,11,7/1/14,6/30/17
34236,330285,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,6.99,10/1/15,6/30/17
34237,330222,Death rate for heart failure patients,MORT_30_HF,14.2,7/1/14,6/30/17
34238,330234,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.13,10/1/15,6/30/17
34239,330307,Death rate for heart attack patients,MORT_30_AMI,14.9,7/1/14,6/30/17
34240,330332,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,166.77,10/1/15,6/30/17
34241,330332,Serious complications,PSI_90_SAFETY,1.24,10/1/15,6/30/17
34242,330218,Blood stream infection after surgery,PSI_13_POST_SEPSIS,6.48,10/1/15,6/30/17
34243,330394,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.1,10/1/15,6/30/17
34244,330331,Serious complications,PSI_90_SAFETY,1.04,10/1/15,6/30/17
34245,330265,Death rate for COPD patients,MORT_30_COPD,8.2,7/1/14,6/30/17
34246,330219,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.11,10/1/15,6/30/17
34247,330395,Death rate for heart attack patients,MORT_30_AMI,14.6,7/1/14,6/30/17
34248,330219,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.25,10/1/15,6/30/17
34249,330229,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.82,10/1/15,6/30/17
34250,330397,Death rate for heart failure patients,MORT_30_HF,9.8,7/1/14,6/30/17
34251,330234,Serious complications,PSI_90_SAFETY,1.51,10/1/15,6/30/17
34252,330331,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,157.91,10/1/15,6/30/17
34253,330261,Blood stream infection after surgery,PSI_13_POST_SEPSIS,4.07,10/1/15,6/30/17
34254,330241,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.47,10/1/15,6/30/17
34255,330386,Serious complications,PSI_90_SAFETY,1.08,10/1/15,6/30/17
34256,330240,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.31,10/1/15,6/30/17
34257,330396,Pressure sores,PSI_3_ULCER,0.18,10/1/15,6/30/17
34258,330214,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.29,10/1/15,6/30/17
34259,330211,Death rate for heart failure patients,MORT_30_HF,12.7,7/1/14,6/30/17
34260,330277,Serious complications,PSI_90_SAFETY,0.95,10/1/15,6/30/17
34261,330267,Death rate for pneumonia patients,MORT_30_PN,16.8,7/1/14,6/30/17
34262,330394,Serious complications,PSI_90_SAFETY,1.16,10/1/15,6/30/17
34263,330286,Serious complications,PSI_90_SAFETY,1.45,10/1/15,6/30/17
34264,330264,Death rate for stroke patients,MORT_30_STK,14.1,7/1/14,6/30/17
34265,330233,Death rate for COPD patients,MORT_30_COPD,9.3,7/1/14,6/30/17
34266,330307,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.11,10/1/15,6/30/17
34267,330386,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.12,10/1/15,6/30/17
34268,330396,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.11,10/1/15,6/30/17
34269,330273,Blood stream infection after surgery,PSI_13_POST_SEPSIS,5.26,10/1/15,6/30/17
34270,330233,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.32,10/1/15,6/30/17
34271,330246,Death rate for heart failure patients,MORT_30_HF,11.5,7/1/14,6/30/17
34272,330239,Blood stream infection after surgery,PSI_13_POST_SEPSIS,4.71,10/1/15,6/30/17
34273,330211,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,2.7,4/1/14,3/31/17
34274,330241,Pressure sores,PSI_3_ULCER,1.2,10/1/15,6/30/17
34275,330238,Death rate for pneumonia patients,MORT_30_PN,16.1,7/1/14,6/30/17
34276,330234,Pressure sores,PSI_3_ULCER,0.95,10/1/15,6/30/17
34277,330264,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,7.59,10/1/15,6/30/17
34278,330277,Death rate for pneumonia patients,MORT_30_PN,14.8,7/1/14,6/30/17
34279,330214,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,2.6,4/1/14,3/31/17
34280,330245,Serious complications,PSI_90_SAFETY,1.83,10/1/15,6/30/17
34281,330279,Blood stream infection after surgery,PSI_13_POST_SEPSIS,5.19,10/1/15,6/30/17
34282,330233,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,9.82,10/1/15,6/30/17
34283,330215,Serious complications,PSI_90_SAFETY,1.02,10/1/15,6/30/17
34284,330393,Death rate for heart attack patients,MORT_30_AMI,10.5,7/1/14,6/30/17
34285,330394,Blood stream infection after surgery,PSI_13_POST_SEPSIS,5.02,10/1/15,6/30/17
34286,330246,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,2.7,4/1/14,3/31/17
34287,330215,Pressure sores,PSI_3_ULCER,0.57,10/1/15,6/30/17
34288,330386,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,3.82,10/1/15,6/30/17
34289,330223,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,1.31,10/1/15,6/30/17
34290,330223,Death rate for heart failure patients,MORT_30_HF,9.2,7/1/14,6/30/17
34291,330232,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.28,10/1/15,6/30/17
34292,330240,Death rate for stroke patients,MORT_30_STK,14,7/1/14,6/30/17
34293,330332,Pressure sores,PSI_3_ULCER,1.37,10/1/15,6/30/17
34294,330285,Death rate for heart attack patients,MORT_30_AMI,12.3,7/1/14,6/30/17
34295,330224,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,5.54,10/1/15,6/30/17
34296,330304,Death rate for heart failure patients,MORT_30_HF,11.6,7/1/14,6/30/17
34297,330332,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,0.78,10/1/15,6/30/17
34298,330401,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,2.5,4/1/14,3/31/17
34299,330229,Death rate for heart failure patients,MORT_30_HF,15.2,7/1/14,6/30/17
34300,330279,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,2.3,4/1/14,3/31/17
34301,330304,Death rate for stroke patients,MORT_30_STK,13.4,7/1/14,6/30/17
34302,330276,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,4.1,10/1/15,6/30/17
34303,330214,Death rate for COPD patients,MORT_30_COPD,7,7/1/14,6/30/17
34304,330235,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,3.04,10/1/15,6/30/17
34305,330267,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,1.25,10/1/15,6/30/17
34306,330226,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,0.75,10/1/15,6/30/17
34307,330221,Serious complications,PSI_90_SAFETY,1.44,10/1/15,6/30/17
34308,330285,Blood stream infection after surgery,PSI_13_POST_SEPSIS,6.57,10/1/15,6/30/17
34309,330385,Death rate for pneumonia patients,MORT_30_PN,14.7,7/1/14,6/30/17
34310,330240,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,0.83,10/1/15,6/30/17
34311,330245,Death rate for COPD patients,MORT_30_COPD,8,7/1/14,6/30/17
34312,330270,Pressure sores,PSI_3_ULCER,0.33,10/1/15,6/30/17
34313,330265,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.26,10/1/15,6/30/17
34314,330331,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,4.77,10/1/15,6/30/17
34315,330226,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,2.7,4/1/14,3/31/17
34316,330240,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.47,10/1/15,6/30/17
34317,330223,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,0.84,10/1/15,6/30/17
34318,330214,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,122.76,10/1/15,6/30/17
34319,330238,Death rate for heart failure patients,MORT_30_HF,10.6,7/1/14,6/30/17
34320,330350,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.25,10/1/15,6/30/17
34321,330394,Death rate for stroke patients,MORT_30_STK,15.3,7/1/14,6/30/17
34322,330221,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.15,10/1/15,6/30/17
34323,330224,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.11,10/1/15,6/30/17
34324,330250,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,137.92,10/1/15,6/30/17
34325,330286,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.04,10/1/15,6/30/17
34326,330215,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,3.4,10/1/15,6/30/17
34327,330286,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.1,10/1/15,6/30/17
34328,340114,Death rate for COPD patients,MORT_30_COPD,8.2,7/1/14,6/30/17
34329,330235,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,1.26,10/1/15,6/30/17
34330,330211,Death rate for stroke patients,MORT_30_STK,15.5,7/1/14,6/30/17
34331,330239,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,6.17,10/1/15,6/30/17
34332,330393,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.29,10/1/15,6/30/17
34333,330232,Death rate for heart attack patients,MORT_30_AMI,14.9,7/1/14,6/30/17
34334,330332,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,4.77,10/1/15,6/30/17
34335,330236,Death rate for stroke patients,MORT_30_STK,13.8,7/1/14,6/30/17
34336,330270,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,0.88,10/1/15,6/30/17
34337,330224,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,2.5,4/1/14,3/31/17
34338,330264,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.23,10/1/15,6/30/17
34339,330397,Death rate for heart attack patients,MORT_30_AMI,13.2,7/1/14,6/30/17
34340,330277,Blood stream infection after surgery,PSI_13_POST_SEPSIS,6.34,10/1/15,6/30/17
34341,330245,Death rate for heart failure patients,MORT_30_HF,13,7/1/14,6/30/17
34342,330279,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,7.74,10/1/15,6/30/17
34343,330238,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,0.84,10/1/15,6/30/17
34344,330273,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.72,10/1/15,6/30/17
34345,330222,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,158.42,10/1/15,6/30/17
34346,330215,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.27,10/1/15,6/30/17
34347,330236,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,1.13,10/1/15,6/30/17
34348,330386,Death rate for heart attack patients,MORT_30_AMI,12.9,7/1/14,6/30/17
34349,330238,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.28,10/1/15,6/30/17
34350,330231,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,3.47,10/1/15,6/30/17
34351,330235,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.25,10/1/15,6/30/17
34352,330394,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,1.45,10/1/15,6/30/17
34353,330331,Pressure sores,PSI_3_ULCER,0.07,10/1/15,6/30/17
34354,330224,Pressure sores,PSI_3_ULCER,0.33,10/1/15,6/30/17
34355,330270,Blood stream infection after surgery,PSI_13_POST_SEPSIS,3.49,10/1/15,6/30/17
34356,330235,Blood stream infection after surgery,PSI_13_POST_SEPSIS,5.35,10/1/15,6/30/17
34357,330218,Death rate for heart attack patients,MORT_30_AMI,12.9,7/1/14,6/30/17
34358,340126,Death rate for COPD patients,MORT_30_COPD,7.6,7/1/14,6/30/17
34359,330331,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,1.69,10/1/15,6/30/17
34360,340037,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,0.84,10/1/15,6/30/17
34361,331315,Death rate for pneumonia patients,MORT_30_PN,16.2,7/1/14,6/30/17
34362,340028,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,2.7,4/1/14,3/31/17
34363,340039,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,151.02,10/1/15,6/30/17
34364,340028,Serious complications,PSI_90_SAFETY,1.04,10/1/15,6/30/17
34365,340021,Death rate for heart attack patients,MORT_30_AMI,13.9,7/1/14,6/30/17
34366,340024,Pressure sores,PSI_3_ULCER,0.57,10/1/15,6/30/17
34367,340020,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,5.07,10/1/15,6/30/17
34368,340001,Blood stream infection after surgery,PSI_13_POST_SEPSIS,3.64,10/1/15,6/30/17
34369,340027,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.82,10/1/15,6/30/17
34370,340049,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.28,10/1/15,6/30/17
34371,340020,Death rate for COPD patients,MORT_30_COPD,10.1,7/1/14,6/30/17
34372,340017,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,1.17,10/1/15,6/30/17
34373,340032,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,6.33,10/1/15,6/30/17
34374,340014,Pressure sores,PSI_3_ULCER,0.07,10/1/15,6/30/17
34375,340023,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,1.27,10/1/15,6/30/17
34376,340032,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,3.77,10/1/15,6/30/17
34377,340050,Death rate for heart attack patients,MORT_30_AMI,14.9,7/1/14,6/30/17
34378,340020,Pressure sores,PSI_3_ULCER,0.14,10/1/15,6/30/17
34379,340042,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,1.69,10/1/15,6/30/17
34380,340032,Death rate for CABG surgery patients,MORT_30_CABG,2.6,7/1/14,6/30/17
34381,340020,Serious complications,PSI_90_SAFETY,0.99,10/1/15,6/30/17
34382,340040,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,2.8,4/1/14,3/31/17
34383,340017,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,0.72,10/1/15,6/30/17
34384,340037,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,4.3,10/1/15,6/30/17
34385,340021,Serious complications,PSI_90_SAFETY,1.08,10/1/15,6/30/17
34386,340028,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,4.91,10/1/15,6/30/17
34387,340003,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.11,10/1/15,6/30/17
34388,340040,Death rate for heart attack patients,MORT_30_AMI,14,7/1/14,6/30/17
34389,340039,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.11,10/1/15,6/30/17
34390,340047,Death rate for pneumonia patients,MORT_30_PN,12.6,7/1/14,6/30/17
34391,340040,Death rate for stroke patients,MORT_30_STK,15.8,7/1/14,6/30/17
34392,340013,Death rate for stroke patients,MORT_30_STK,13.6,7/1/14,6/30/17
34393,340008,Death rate for pneumonia patients,MORT_30_PN,15.4,7/1/14,6/30/17
34394,340051,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,3,4/1/14,3/31/17
34395,340039,Pressure sores,PSI_3_ULCER,0.11,10/1/15,6/30/17
34396,340016,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,3.5,4/1/14,3/31/17
34397,340047,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.22,10/1/15,6/30/17
34398,330401,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.11,10/1/15,6/30/17
34399,340013,Death rate for heart attack patients,MORT_30_AMI,15.5,7/1/14,6/30/17
34400,330401,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,0.72,10/1/15,6/30/17
