Provider_ID,Hospital_Name,City,State,ZIP_Code,Phone_Number,Hospital_Type,Hospital_Ownership,Emergency_Services
450558,ABILENE REGIONAL MEDICAL CENTER,ABILENE,TX,79606,3254281000,Acute Care Hospitals,Proprietary,TRUE
450788,CORPUS CHRISTI MEDICAL CENTER THE,CORPUS CHRISTI,TX,78414,3617611501,Acute Care Hospitals,Proprietary,FALSE
450890,BAYLOR REGIONAL MEDICAL CENTER AT PLANO,PLANO,TX,75093,4698142000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
520030,ASPIRUS WAUSAU HOSPITAL,WAUSAU,WI,54401,7158472121,Acute Care Hospitals,Proprietary,TRUE
670107,BAYLOR EMERGENCY MEDICAL CENTER,BURLESON,TX,76028,2142946250,Acute Care Hospitals,Proprietary,TRUE
450677,TEXAS HEALTH HUGULEY HOSPITAL FORT WORTH SOUTH,BURLESON,TX,76028,8175685317,Acute Care Hospitals,Voluntary non-profit - Church,TRUE
521312,MEMORIAL HOSPITAL OF LAFAYETTE COUNTY,DARLINGTON,WI,53530,6087764466,Critical Access Hospitals,Government - Local,TRUE
451306,KIMBLE HOSPITAL,JUNCTION,TX,76849,3254463321,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
521344,GUNDERSEN BOSCOBEL AREA HOSPITAL AND CLINICS,BOSCOBEL,WI,53805,6083754112,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
450674,WOMANS HOSPITAL OF TEXAS THE,HOUSTON,TX,77054,7137901234,Acute Care Hospitals,Proprietary,TRUE
460009,UNIVERSITY OF UTAH HOSPITALS AND CLINICS,SALT LAKE CITY,UT,84132,8015812121,Acute Care Hospitals,Government - State,TRUE
520096,WHEATON FRANCISCAN HEALTHCARE ALL SAINTS,RACINE,WI,53405,2626874011,Acute Care Hospitals,Voluntary non-profit - Church,TRUE
460058,RIVERTON HOSPITAL,RIVERTON,UT,84065,8012854000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
521349,RIVER FALLS AREA HOSPITAL,RIVER FALLS,WI,54022,7153076000,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
500088,VALLEY MEDICAL CENTER,RENTON,WA,98055,4252283450,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
500052,GROUP HEALTH CENTRAL HOSPITAL,SEATTLE,WA,98112,2063263000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
461304,CENTRAL VALLEY MEDICAL CENTER - CAH,NEPHI,UT,84648,4356233000,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
511303,MINNIE HAMILTON HEALTH SYSTEM,GRANTSVILLE,WV,26147,3043549244,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
520011,MARSHFIELD MEDICAL CENTER - RICE LAKE,RICE LAKE,WI,54868,7152341515,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
500050,PEACEHEALTH SOUTHWEST MEDICAL CENTER,VANCOUVER,WA,98668,3602562000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
490120,CHESAPEAKE GENERAL HOSPITAL,CHESAPEAKE,VA,23320,7573128121,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
511316,GRANT MEMORIAL HOSPITAL,PETERSBURG,WV,26847,3042571026,Critical Access Hospitals,Government - Local,TRUE
510023,WEIRTON MEDICAL CENTER,WEIRTON,WV,26062,3047976000,Acute Care Hospitals,Government - Local,TRUE
471307,PORTER HOSPITAL  INC,MIDDLEBURY,VT,5753,8023884701,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
450684,MEMORIAL HERMANN NORTHEAST,HUMBLE,TX,77338,2815407700,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
451373,WARD MEMORIAL HOSPITAL,MONAHANS,TX,79756,4329432511,Critical Access Hospitals,Government - Local,TRUE
450518,THE MEDICAL CENTER OF SOUTHEAST TEXAS,PORT ARTHUR,TX,77640,4098535900,Acute Care Hospitals,Proprietary,TRUE
450844,HOUSTON METHODIST WILLOWBROOK HOSPITAL,HOUSTON,TX,77070,2814771000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
500139,CAPITAL MEDICAL CENTER,OLYMPIA,WA,98502,3607545858,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
521341,RICHLAND HOSPITAL,RICHLAND CENTER,WI,53581,6086476321,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
453310,DELL CHILDREN'S MEDICAL CENTER OF CENTRAL TEXAS,AUSTIN,TX,78723,5123240000,Childrens,Voluntary non-profit - Private,TRUE
510048,LOGAN REGIONAL MEDICAL CENTER,LOGAN,WV,25601,3048311101,Acute Care Hospitals,Proprietary,TRUE
450231,BAPTIST ST ANTHONY'S HOSPITAL,AMARILLO,TX,79106,8062122000,Acute Care Hospitals,Proprietary,TRUE
670056,SETON MEDICAL CENTER HAYS,KYLE,TX,78640,5123245000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
501319,MORTON GENERAL HOSPITAL,MORTON,WA,98356,3604965112,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
490112,CJW MEDICAL CENTER,RICHMOND,VA,23235,8043203911,Acute Care Hospitals,Proprietary,TRUE
670054,FOUNDATION SURGICAL HOSPITAL OF SAN ANTONIO,SAN ANTONIO,TX,78240,2104785400,Acute Care Hospitals,Proprietary,TRUE
471303,NORTHEASTERN VERMONT REGIONAL HOSPITAL,SAINT JOHNSBURY,VT,5819,8027487400,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
490097,SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER,EMPORIA,VA,23847,4343484400,Acute Care Hospitals,Proprietary,TRUE
520078,WHEATON FRANCISCAN HEALTHCARE ST FRANCIS HOSPITAL,MILWAUKEE,WI,53215,4146475000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
451312,RICE MEDICAL CENTER,EAGLE LAKE,TX,77434,9792345571,Critical Access Hospitals,Proprietary,TRUE
453316,CHILDRENS MEDICAL CENTER PLANO,PLANO,TX,75024,2144561792,Childrens,Voluntary non-profit - Private,TRUE
501313,CASCADE MEDICAL CENTER,LEAVENWORTH,WA,98826,5095485815,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
500079,MULTICARE GOOD SAMARITAN HOSPITAL,PUYALLUP,WA,98372,2536972102,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
490007,SENTARA NORFOLK GENERAL HOSPITAL,NORFOLK,VA,23507,7573883000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
450211,CHI ST LUKES HEALTH MEMORIAL LUFKIN,LUFKIN,TX,75901,9366348111,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
501332,TRI-STATE MEMORIAL HOSPITAL,CLARKSTON,WA,99403,5097585511,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
500001,NORTHWEST HOSPITAL,SEATTLE,WA,98133,2063681700,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
453302,CHILDRENS MEDICAL CTR OF DALLAS,DALLAS,TX,75235,2144567000,Childrens,Voluntary non-profit - Private,TRUE
670031,ST LUKE'S PATIENTS MEDICAL CENTER,PASADENA,TX,77505,2814870700,Acute Care Hospitals,Physician,TRUE
451342,MITCHELL COUNTY HOSPITAL DISTRICT,COLORADO CITY,TX,79512,3257283431,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
450213,UNIVERSITY HEALTH SYSTEM,SAN ANTONIO,TX,78229,2103582637,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
450643,DOCTORS HOSPITAL OF LAREDO,LAREDO,TX,78041,9565232000,Acute Care Hospitals,Proprietary,TRUE
461300,DELTA COMMUNITY HOSPITAL,DELTA,UT,84624,4358645591,Critical Access Hospitals,Proprietary,TRUE
451343,ELECTRA MEMORIAL HOSPITAL,ELECTRA,TX,76360,9404953981,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
501334,LAKE CHELAN COMMUNITY HOSPITAL,CHELAN,WA,98816,5096823300,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
501302,DAYTON GENERAL HOSPITAL,DAYTON,WA,99328,5093822531,Critical Access Hospitals,Government - Hospital District or Authority,FALSE
451316,MADISON ST JOSEPH HEALTH CENTER,MADISONVILLE,TX,77864,9363482631,Critical Access Hospitals,Voluntary non-profit - Church,FALSE
501315,SKYLINE HOSPITAL,WHITE SALMON,WA,98672,5094911101,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
521303,THEDACARE MEDICAL CENTER - WILD ROSE INC,WILD ROSE,WI,54984,9206223257,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
530011,MEMORIAL HOSPITAL SWEETWATER COUNTY,ROCK SPRINGS,WY,82901,3073623711,Acute Care Hospitals,Government - Local,TRUE
460011,CASTLEVIEW HOSPITAL,PRICE,UT,84501,4356374800,Acute Care Hospitals,Proprietary,TRUE
451362,CLAY COUNTY MEMORIAL HOSPITAL,HENRIETTA,TX,76365,9405385621,Critical Access Hospitals,Government - Local,TRUE
450694,EL CAMPO MEMORIAL HOSPITAL,EL CAMPO,TX,77437,9795785251,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
670044,TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKWALL,ROCKWALL,TX,75032,4696981000,Acute Care Hospitals,Proprietary,TRUE
451332,PALACIOS COMMUNITY MEDICAL CENTER,PALACIOS,TX,77465,3619722511,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
450688,DALLAS REGIONAL MEDICAL CENTER,MESQUITE,TX,75149,2143207000,Acute Care Hospitals,Proprietary,TRUE
493301,CHILDRENS HOSPITAL OF THE KINGS DAUGHTERS INC,NORFOLK,VA,23507,7576689647,Childrens,Voluntary non-profit - Private,TRUE
451378,BIG BEND REGIONAL MEDICAL CENTER,ALPINE,TX,79830,4328373447,Critical Access Hospitals,Proprietary,TRUE
450403,MEDICAL CENTER OF MCKINNEY,MCKINNEY,TX,75069,9725478000,Acute Care Hospitals,Proprietary,TRUE
490023,FAUQUIER HOSPITAL,WARRENTON,VA,20186,5403165000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
520071,FORT MEMORIAL HOSPITAL,FORT ATKINSON,WI,53538,9205685000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
670124,THE HOSPITALS OF PROVIDENCE HORIZON CITY CAMPUS,HORIZON CITY,TX,79928,9154077878,Acute Care Hospitals,Proprietary,TRUE
450755,COVENANT HOSPITAL LEVELLAND,LEVELLAND,TX,79336,8068944963,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
453313,EL PASO CHILDREN'S HOSPITAL,EL PASO,TX,79905,9155217148,Childrens,Voluntary non-profit - Private,TRUE
450801,CHRISTUS ST MICHAEL HEALTH SYSTEM,TEXARKANA,TX,75504,9036141000,Acute Care Hospitals,Voluntary non-profit - Church,TRUE
450702,LONGVIEW REGIONAL MEDICAL CENTER,LONGVIEW,TX,75605,9037581818,Acute Care Hospitals,Proprietary,TRUE
461303,SANPETE VALLEY HOSPITAL - CAH,MOUNT PLEASANT,UT,84647,4354624123,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
521354,SOUTHWEST HEALTH CENTER,PLATTEVILLE,WI,53818,6083482331,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
510030,DAVIS MEDICAL CENTER,ELKINS,WV,26241,3046363300,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
530034,SUMMIT MEDICAL CENTER,CASPER,WY,82609,3072326600,Acute Care Hospitals,Physician,FALSE
490042,CARILION NEW RIVER VALLEY MEDICAL CENTER,CHRISTIANSBURG,VA,24073,5407312000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
450774,TOPS SURGICAL SPECIALTY HOSPITAL,HOUSTON,TX,77090,2815392900,Acute Care Hospitals,Physician,TRUE
450229,HENDRICK MEDICAL CENTER,ABILENE,TX,79601,3256702000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
451352,HARDEMAN COUNTY MEMORIAL HOSPITAL,QUANAH,TX,79252,9406632795,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
500041,PEACHEALTH ST JOHN MEDICAL CENTER,LONGVIEW,WA,98632,3604142000,Acute Care Hospitals,Voluntary non-profit - Church,TRUE
450604,HILL COUNTRY MEMORIAL HOSPITAL INC,FREDERICKSBURG,TX,78624,8309974353,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
521342,INDIANHEAD MEDICAL CENTER SHELL LAKE,SHELL LAKE,WI,54871,7154687833,Critical Access Hospitals,Proprietary,TRUE
531303,WESTON COUNTY HEALTH SERVICES,NEWCASTLE,WY,82701,3077464491,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
450469,WILSON N JONES REGIONAL MEDICAL CENTER,SHERMAN,TX,75091,9038704611,Acute Care Hospitals,Proprietary,TRUE
490018,AUGUSTA HEALTH,FISHERSVILLE,VA,22939,5409324000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
451359,OCHILTREE GENERAL HOSPITAL,PERRYTON,TX,79070,8064353606,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
453315,CHILDREN'S HOSPITAL OF SAN ANTONIO,SAN ANTONIO,TX,78207,2107043342,Childrens,Voluntary non-profit - Church,TRUE
501337,LOURDES MEDICAL CENTER,PASCO,WA,99301,5095462278,Critical Access Hospitals,Voluntary non-profit - Church,TRUE
520009,ASCENSION NE WISCONSIN ST ELIZABETH HOSPITAL,APPLETON,WI,54915,9207382000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
451310,BALLINGER MEMORIAL HOSPITAL,BALLINGER,TX,76821,3253652531,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
450634,MEDICAL CITY DENTON,DENTON,TX,76210,9403843535,Acute Care Hospitals,Proprietary,TRUE
500152,SWEDISH ISSAQUAH,ISSAQUAH,WA,98029,4253134000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
520198,AURORA MEDICAL CTR OSHKOSH,OSHKOSH,WI,54904,9204566000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
520195,COLUMBIA CENTER,MEQUON,WI,53097,2622437408,Acute Care Hospitals,Voluntary non-profit - Private,FALSE
521339,ASCENSION GOOD SAMARITAN HOSPITAL,MERRILL,WI,54452,7155365511,Critical Access Hospitals,Voluntary non-profit - Church,TRUE
521318,LADD MEMORIAL HOSPITAL,OSCEOLA,WI,54020,7152942111,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
451322,GRIMES ST JOSEPH HEALTH CENTER,NAVASOTA,TX,77868,9368256585,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
510022,CHARLESTON AREA MEDICAL CENTER,CHARLESTON,WV,25301,3043885432,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
500002,PROVIDENCE ST MARY MEDICAL CENTER,WALLA WALLA,WA,99362,5095225900,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
460052,TIMPANOGOS REGIONAL HOSPITAL,OREM,UT,84057,8017146800,Acute Care Hospitals,Proprietary,TRUE
470024,NORTHWESTERN MEDICAL CENTER INC,SAINT ALBANS,VT,5478,8025245911,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
460057,PARK CITY HOSPITAL,PARK CITY,UT,84060,4356586700,Acute Care Hospitals,Proprietary,TRUE
670099,EMIL J FREIREICH CANCER CENTER,SHENANDOAH,TX,77380,8553532201,Acute Care Hospitals,Proprietary,TRUE
521334,THEDACARE MEDICAL CENTER - WAUPACA INC,WAUPACA,WI,54981,7152581000,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
501301,GARFIELD COUNTY MEMORIAL HOSPITAL,POMEROY,WA,99347,5098431591,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
490040,INOVA ALEXANDRIA HOSPITAL,ALEXANDRIA,VA,22304,7035043167,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
510007,ST MARY'S MEDICAL CENTER,HUNTINGTON,WV,25702,3045261234,Acute Care Hospitals,Voluntary non-profit - Church,TRUE
670106,PEARLAND MEDICAL CENTER,PEARLAND,TX,77584,7137707000,Acute Care Hospitals,Proprietary,TRUE
450862,ST LUKE'S THE WOODLANDS HOSPITAL,THE WOODLANDS,TX,77384,9362664050,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
670047,SIERRA PROVIDENCE EAST MEDICAL CENTER,EL PASO,TX,79938,9158567349,Acute Care Hospitals,Proprietary,TRUE
501329,PEACEHEALTH UNITED GENERAL MEDICAL CENTER,SEDRO WOOLLEY,WA,98284,3608566021,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
450822,MEDICAL CITY LAS COLINAS,IRVING,TX,75039,9729692000,Acute Care Hospitals,Proprietary,TRUE
501312,PROSSER MEMORIAL HOSPITAL,PROSSER,WA,99350,5097862222,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
521340,MAYO CLINIC HEALTH SYSTEM-RED CEDAR,MENOMONIE,WI,54751,7152355531,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
450871,ARISE AUSTIN MEDICAL CENTER,AUSTIN,TX,78746,5123479888,Acute Care Hospitals,Physician,TRUE
490093,SENTARA CAREPLEX HOSPITAL,HAMPTON,VA,23666,7577361000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
670117,TEXAS GENERAL HOSPITAL- VZRMC LP,GRAND SALINE,TX,75140,9039625200,Acute Care Hospitals,Proprietary,TRUE
451319,CHRISTUS MOTHER FRANCES HOSPITAL- JACKSONVILLE,JACKSONVILLE,TX,75766,9035414500,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
521308,AMERY HOSPITAL & CLINIC,AMERY,WI,54001,7152680300,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
450388,METHODIST HOSPITAL,SAN ANTONIO,TX,78229,2105754000,Acute Care Hospitals,Proprietary,TRUE
521313,ASCENSION SACRED HEART HOSPITAL,TOMAHAWK,WI,54487,7154537700,Critical Access Hospitals,Voluntary non-profit - Church,TRUE
520075,ST VINCENT HOSPITAL,GREEN BAY,WI,54301,9204330111,Acute Care Hospitals,Voluntary non-profit - Church,TRUE
450864,BAYLOR SCOTT & WHITE TEXAS SPINE & JOINT HOSPITAL,TYLER,TX,75701,9035253300,Acute Care Hospitals,Physician,TRUE
501303,WILLAPA HARBOR HOSPITAL,SOUTH BEND,WA,98586,3608755526,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
501322,FERRY COUNTY MEMORIAL HOSPITAL,REPUBLIC,WA,99166,5097753333,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
490129,HALQUIST MEMORIAL INPATIENT CENTER,ARLINGTON,VA,22205,7035257070,Acute Care Hospitals,Voluntary non-profit - Private,FALSE
470011,BRATTLEBORO MEMORIAL HOSPITAL,BRATTLEBORO,VT,5301,8022570341,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
530008,SAGEWEST HEALTH CARE,RIVERTON,WY,82501,3078564161,Acute Care Hospitals,Proprietary,TRUE
450292,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,KAUFMAN,TX,75142,9729327200,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
501326,PROVIDENCE MOUNT CARMEL HOSPITAL,COLVILLE,WA,99114,5096842561,Critical Access Hospitals,Voluntary non-profit - Church,TRUE
470005,RUTLAND REGIONAL MEDICAL CENTER,RUTLAND,VT,5701,8027757111,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
450747,PALESTINE REGIONAL MEDICAL CENTER,PALESTINE,TX,75801,9037311000,Acute Care Hospitals,Proprietary,TRUE
450654,STARR COUNTY MEMORIAL HOSPITAL,RIO GRANDE CITY,TX,78582,9564875561,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
450678,CITY HOSPITAL AT  WHITE ROCK,DALLAS,TX,75218,2143246100,Acute Care Hospitals,Proprietary,TRUE
670067,BAYLOR ORTHOPEDIC AND SPINE HOSPITAL AT ARLINGTON,ARLINGTON,TX,76015,8175492364,Acute Care Hospitals,Proprietary,TRUE
520208,SSM HEALTH ST MARY'S HOSPITAL - JANESVILLE,JANESVILLE,WI,53546,6083738000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
500141,ST FRANCIS COMMUNITY HOSPITAL,FEDERAL WAY,WA,98003,2539448100,Acute Care Hospitals,Voluntary non-profit - Church,TRUE
451366,COCHRAN MEMORIAL HOSPITAL,MORTON,TX,79346,8062665565,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
670103,MEDICAL CITY ALLIANCE,FORT WORTH,TX,76177,8176391100,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
460044,ALTA VIEW HOSPITAL,SANDY,UT,84094,8015012600,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
531305,PLATTE COUNTY MEMORIAL HOSPITAL,WHEATLAND,WY,82201,3073223636,Critical Access Hospitals,Government - Local,TRUE
520177,FROEDTERT MEMORIAL LUTHERAN HOSPITAL,MILWAUKEE,WI,53226,4148053000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
501338,SNOQUALMIE VALLEY HOSPITAL,SNOQUALMIE,WA,98065,4258312300,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
521335,HUDSON HOSPITAL & CLINIC,HUDSON,WI,54016,7155316000,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
520189,AURORA MEDICAL CTR KENOSHA,KENOSHA,WI,53142,2629485600,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
670043,CEDAR PARK REGIONAL MEDICAL CENTER,CEDAR PARK,TX,78613,5125287000,Acute Care Hospitals,Proprietary,TRUE
450713,ST DAVID'S SOUTH AUSTIN MEDICAL CENTER,AUSTIN,TX,78704,5124487107,Acute Care Hospitals,Proprietary,TRUE
521338,COLUMBUS COMMUNITY HOSPITAL,COLUMBUS,WI,53925,9206232200,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
501320,QUINCY VALLEY HOSPITAL,QUINCY,WA,98848,5097873531,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
510062,BECKLEY ARH HOSPITAL,BECKLEY,WV,25801,3042553456,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
453300,COOK CHILDRENS MEDICAL CENTER,FORT WORTH,TX,76104,6828854000,Childrens,Voluntary non-profit - Private,TRUE
450340,SAN ANGELO COMMUNITY MEDICAL CENTER,SAN ANGELO,TX,76904,3259499511,Acute Care Hospitals,Proprietary,TRUE
450358,HOUSTON METHODIST HOSPITAL,HOUSTON,TX,77030,7137902221,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
451326,CHILLICOTHE HOSPITAL DISTRICT,CHILLICOTHE,TX,79225,9408525131,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
450670,TOMBALL REGIONAL MEDICAL CENTER,TOMBALL,TX,77375,2813511623,Acute Care Hospitals,Proprietary,TRUE
460060,LONE PEAK HOSPITAL,DRAPER,UT,84020,8015458000,Acute Care Hospitals,Proprietary,TRUE
500005,VIRGINIA MASON MEDICAL CENTER,SEATTLE,WA,98101,2062236600,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
450639,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,BEDFORD,TX,76022,8178484000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
501310,NEWPORT COMMUNITY HOSPITAL,NEWPORT,WA,99156,5094472441,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
501336,MASON GENERAL HOSPITAL & FAMILY OF CLINICS,SHELTON,WA,98584,3604261611,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
511300,BROADDUS HOSPITAL ASSOCIATION  INC,PHILIPPI,WV,26416,3044571760,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
521309,MOUNDVIEW MEMORIAL HOSPITAL AND CLINICS,FRIENDSHIP,WI,53934,6083393331,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
511319,JEFFERSON MEDICAL CENTER,RANSON,WV,25438,3047281600,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
521317,ASCENSION CALUMET HOSPITAL,CHILTON,WI,53014,9208492386,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
530012,WYOMING MEDICAL CENTER,CASPER,WY,82601,3075777201,Acute Care Hospitals,Government - Local,TRUE
450647,MEDICAL CITY DALLAS,DALLAS,TX,75230,9725666222,Acute Care Hospitals,Proprietary,TRUE
451367,UT HEALTH EAST TEXAS PITTSBURG HOSPITAL,PITTSBURG,TX,75686,9038564520,Critical Access Hospitals,Voluntary non-profit - Other,TRUE
531316,MEMORIAL HOSPITAL OF CARBON COUNTY,RAWLINS,WY,82301,3073242221,Critical Access Hospitals,Government - Local,TRUE
521348,VERNON MEMORIAL HOSPITAL,VIROQUA,WI,54665,6086372101,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
521359,MEMORIAL MEDICAL CENTER,ASHLAND,WI,54806,7156855500,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
521352,UPLAND HILLS HEALTH,DODGEVILLE,WI,53533,6089308000,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
460043,OREM COMMUNITY HOSPITAL,OREM,UT,84057,8017143300,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
500060,CASCADE VALLEY HOSPITAL,ARLINGTON,WA,98223,3604352133,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
461310,BLUE MOUNTAIN HOSPITAL,BLANDING,UT,84511,4356783993,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
450855,HARLINGEN MEDICAL CENTER,HARLINGEN,TX,78550,9563651000,Acute Care Hospitals,Proprietary,TRUE
451325,CONCHO COUNTY HOSPITAL,EDEN,TX,76837,9158695911,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
450672,PLAZA MEDICAL CENTER OF FORT WORTH,FORT WORTH,TX,76104,8173362100,Acute Care Hospitals,Proprietary,TRUE
490017,BON SECOURS MARYVIEW MEDICAL CENTER,PORTSMOUTH,VA,23707,7573982200,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
500150,LEGACY SALMON CREEK MEDICAL CENTER,VANCOUVER,WA,98686,3604871000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
450893,THE HEART HOSPITAL BAYLOR DENTON,DENTON,TX,76208,9402200600,Acute Care Hospitals,Physician,TRUE
450219,BAYLOR SCOTT & WHITE MEDICAL CENTER - LLANO,LLANO,TX,78643,3252475040,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
451355,COLLINGSWORTH GENERAL HOSPITAL,WELLINGTON,TX,79095,8064472521,Critical Access Hospitals,Proprietary,TRUE
500058,KADLEC REGIONAL MEDICAL CENTER,RICHLAND,WA,99352,5099464611,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
520089,UNITYPOINT HEALTH - MERITER,MADISON,WI,53715,6084176000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
450306,STAMFORD MEMORIAL HOSPITAL,STAMFORD,TX,79553,3257732725,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
501318,OTHELLO COMMUNITY HOSPITAL,OTHELLO,WA,99344,5094882636,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
500154,MULTICARE COVINGTON MEDICAL CENTER,COVINGTON,WA,98042,2533727400,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
450847,MEMORIAL HERMANN KATY HOSPITAL,KATY,TX,77494,2813921111,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
500039,HARRISON MEMORIAL HOSPITAL,BREMERTON,WA,98310,3603773911,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
510039,OHIO VALLEY MEDICAL CENTER,WHEELING,WV,26003,3042340123,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
500021,ST CLARE HOSPITAL,LAKEWOOD,WA,98499,2535881711,Acute Care Hospitals,Voluntary non-profit - Church,TRUE
